id,survey_stop_id,species_id,number_heard,created_at,updated_at,heard_minute_1,heard_minute_2,heard_minute_3,heard_minute_4,heard_minute_5,heard_minute_6
26212,32780,1,\N,2017-08-16 15:42:53,2017-08-16 15:42:53,t,t,t,t,t,t
26213,32780,1,\N,2017-08-16 15:42:53,2017-08-16 15:42:53,f,f,f,t,t,f
26214,32781,1,\N,2017-08-16 15:43:22,2017-08-16 15:43:22,t,t,t,t,t,t
26215,32781,1,\N,2017-08-16 15:43:22,2017-08-16 15:43:22,f,f,t,f,f,f
26230,32787,1,\N,2017-08-16 16:01:54,2017-08-16 16:01:54,f,t,t,t,t,t
26231,32788,1,\N,2017-08-16 16:02:31,2017-08-16 16:02:31,t,t,t,t,t,t
26232,32788,1,\N,2017-08-16 16:02:31,2017-08-16 16:02:31,f,t,f,t,t,t
26233,32789,1,\N,2017-08-16 16:03:36,2017-08-16 16:03:36,t,t,t,t,f,f
26234,32789,2,\N,2017-08-16 16:03:36,2017-08-16 16:03:36,t,t,t,t,t,f
26235,32789,1,\N,2017-08-16 16:03:36,2017-08-16 16:03:36,f,f,t,t,t,f
26236,32789,2,\N,2017-08-16 16:03:36,2017-08-16 16:03:36,f,f,t,t,t,t
26237,32789,1,\N,2017-08-16 16:03:36,2017-08-16 16:03:36,f,f,f,f,t,f
26259,32799,1,\N,2017-08-16 16:20:43,2017-08-16 16:20:43,t,t,t,t,t,t
26260,32799,2,\N,2017-08-16 16:20:43,2017-08-16 16:20:43,t,t,t,t,f,f
26261,32799,2,\N,2017-08-16 16:20:43,2017-08-16 16:20:43,t,t,t,t,t,f
26262,32799,1,\N,2017-08-16 16:20:43,2017-08-16 16:20:43,f,t,f,f,f,t
26263,32799,1,\N,2017-08-16 16:20:43,2017-08-16 16:20:43,f,f,f,f,f,t
26276,32807,1,\N,2017-08-16 16:35:02,2017-08-16 16:35:02,f,f,t,t,t,t
26279,32812,1,\N,2017-08-16 16:36:51,2017-08-16 16:36:51,f,t,t,t,t,t
26280,32827,1,\N,2017-08-16 16:41:38,2017-08-16 16:41:38,f,f,t,f,f,f
26281,32827,1,\N,2017-08-16 16:41:38,2017-08-16 16:41:38,f,f,f,f,t,t
26282,32827,1,\N,2017-08-16 16:41:38,2017-08-16 16:41:38,f,f,f,f,t,t
26283,32828,1,\N,2017-08-16 16:42:06,2017-08-16 16:42:06,t,t,t,t,f,f
26284,32828,1,\N,2017-08-16 16:42:06,2017-08-16 16:42:06,f,t,t,t,f,f
26291,32833,1,\N,2017-08-16 16:44:25,2017-08-16 16:44:25,t,t,f,f,f,f
26292,32833,1,\N,2017-08-16 16:44:25,2017-08-16 16:44:25,f,t,t,t,f,f
26297,32837,1,\N,2017-08-16 16:51:57,2017-08-16 16:51:57,t,t,t,t,t,t
26298,32837,1,\N,2017-08-16 16:51:57,2017-08-16 16:51:57,t,t,t,t,t,f
26299,32837,1,\N,2017-08-16 16:51:57,2017-08-16 16:51:57,f,f,t,t,f,f
26309,32853,1,\N,2017-08-16 16:58:50,2017-08-16 16:58:50,f,f,f,t,t,t
26319,32865,1,\N,2017-08-16 17:07:05,2017-08-16 17:07:05,t,t,t,t,t,t
26335,32886,1,\N,2017-08-16 17:18:33,2017-08-16 17:18:33,t,t,t,t,t,t
26336,32886,1,\N,2017-08-16 17:18:33,2017-08-16 17:18:33,t,t,t,t,f,f
26337,32886,1,\N,2017-08-16 17:18:33,2017-08-16 17:18:33,f,t,f,f,f,f
26338,32886,1,\N,2017-08-16 17:18:33,2017-08-16 17:18:33,f,f,f,f,t,t
26339,32886,1,\N,2017-08-16 17:18:33,2017-08-16 17:18:33,f,f,f,f,f,t
26340,32887,1,\N,2017-08-16 17:18:52,2017-08-16 17:18:52,f,f,f,t,f,f
26348,32899,1,\N,2017-08-18 16:15:38,2017-08-18 16:15:38,t,f,f,t,t,t
26349,32899,1,\N,2017-08-18 16:15:38,2017-08-18 16:15:38,t,t,f,t,t,t
26355,32901,1,\N,2017-08-18 16:18:26,2017-08-18 16:18:26,t,f,f,t,f,f
26367,32909,8,\N,2017-08-21 23:44:16,2017-08-21 23:44:16,t,t,t,f,f,f
26368,32909,8,\N,2017-08-21 23:44:16,2017-08-21 23:44:16,t,f,f,f,t,t
26369,32909,8,\N,2017-08-21 23:44:16,2017-08-21 23:44:16,f,t,t,f,f,f
26392,32944,3,\N,2017-09-14 17:10:44,2017-09-14 17:10:44,f,f,f,f,t,t
26393,32944,2,\N,2017-09-14 17:10:44,2017-09-14 17:10:44,f,f,f,f,t,f
26396,32946,2,\N,2017-09-14 19:13:04,2017-09-14 19:13:04,f,t,f,f,t,t
26397,32947,2,\N,2017-09-14 19:13:31,2017-09-14 19:13:31,t,f,f,f,t,t
26398,32954,1,\N,2017-10-04 17:45:06,2017-10-04 17:45:06,t,t,t,t,t,t
26253,32797,2,\N,2017-08-16 16:19:05,2017-08-16 16:19:05,f,f,f,f,t,t
26254,32797,1,\N,2017-08-16 16:19:05,2017-08-16 16:19:05,f,f,t,t,t,t
26264,32800,1,\N,2017-08-16 16:21:13,2017-08-16 16:21:13,t,t,t,t,t,t
26265,32800,1,\N,2017-08-16 16:21:13,2017-08-16 16:21:13,f,f,f,t,t,t
26266,32801,1,\N,2017-08-16 16:22:11,2017-08-16 16:22:11,t,t,t,t,t,t
26267,32801,2,\N,2017-08-16 16:22:11,2017-08-16 16:22:11,t,t,t,f,f,f
26268,32801,1,\N,2017-08-16 16:22:11,2017-08-16 16:22:11,t,t,t,t,t,t
26269,32801,1,\N,2017-08-16 16:22:11,2017-08-16 16:22:11,t,t,t,t,t,t
26270,32801,2,\N,2017-08-16 16:22:11,2017-08-16 16:22:11,f,t,t,t,t,t
26271,32803,1,\N,2017-08-16 16:23:33,2017-08-16 16:23:33,t,t,t,t,t,t
26272,32803,1,\N,2017-08-16 16:23:33,2017-08-16 16:23:33,t,t,t,t,t,t
26273,32803,2,\N,2017-08-16 16:23:33,2017-08-16 16:23:33,f,t,f,f,f,f
26274,32803,1,\N,2017-08-16 16:23:33,2017-08-16 16:23:33,f,f,f,f,t,t
26275,32805,1,\N,2017-08-16 16:33:42,2017-08-16 16:33:42,t,t,f,f,t,t
26285,32830,1,\N,2017-08-16 16:42:50,2017-08-16 16:42:50,t,t,t,f,f,f
26286,32830,1,\N,2017-08-16 16:42:50,2017-08-16 16:42:50,f,f,t,t,t,t
26307,32844,1,\N,2017-08-16 16:56:27,2017-08-16 16:56:27,f,f,f,t,t,f
26310,32854,1,\N,2017-08-16 17:01:23,2017-08-16 17:01:23,f,t,f,f,f,f
26315,32864,1,\N,2017-08-16 17:06:37,2017-08-16 17:06:37,t,t,t,t,t,t
26316,32864,1,\N,2017-08-16 17:06:37,2017-08-16 17:06:37,t,f,f,f,f,f
26317,32864,1,\N,2017-08-16 17:06:37,2017-08-16 17:06:37,f,f,f,t,t,f
26318,32864,2,\N,2017-08-16 17:06:37,2017-08-16 17:06:37,f,f,f,f,f,t
26320,32866,1,\N,2017-08-16 17:07:41,2017-08-16 17:07:41,t,t,t,t,t,t
26321,32866,1,\N,2017-08-16 17:07:41,2017-08-16 17:07:41,t,t,t,t,t,t
26322,32866,1,\N,2017-08-16 17:07:41,2017-08-16 17:07:41,t,t,t,t,t,t
26323,32871,1,\N,2017-08-16 17:08:59,2017-08-16 17:08:59,t,t,t,t,t,t
26330,32885,1,\N,2017-08-16 17:17:46,2017-08-16 17:17:46,t,t,t,t,t,t
26331,32885,1,\N,2017-08-16 17:17:46,2017-08-16 17:17:46,t,t,t,t,t,t
26332,32885,1,\N,2017-08-16 17:17:46,2017-08-16 17:17:46,t,t,f,f,f,f
26333,32885,1,\N,2017-08-16 17:17:46,2017-08-16 17:17:46,f,t,f,t,f,f
26334,32885,1,\N,2017-08-16 17:17:46,2017-08-16 17:17:46,f,f,t,f,f,f
26341,32888,1,\N,2017-08-16 17:19:26,2017-08-16 17:19:26,t,t,t,t,t,t
26342,32888,1,\N,2017-08-16 17:19:26,2017-08-16 17:19:26,t,f,f,f,t,f
26356,32902,1,\N,2017-08-18 16:19:03,2017-08-18 16:19:03,f,t,t,t,t,t
26361,32907,8,\N,2017-08-21 23:01:31,2017-08-21 23:01:31,t,t,f,f,f,f
26362,32907,8,\N,2017-08-21 23:01:31,2017-08-21 23:01:31,f,f,f,t,t,f
26382,32927,8,\N,2017-08-22 0:05:49,2017-08-22 0:06:27,f,f,f,f,t,f
26384,32928,8,\N,2017-08-22 0:07:11,2017-08-22 0:07:11,t,f,f,f,t,t
26385,32928,3,\N,2017-08-22 0:07:11,2017-08-22 0:07:11,f,t,f,f,f,f
26394,32945,2,\N,2017-09-14 19:12:28,2017-09-14 19:12:28,f,t,f,f,f,f
26395,32945,3,\N,2017-09-14 19:12:28,2017-09-14 19:12:28,f,f,f,f,t,t
26400,32955,1,\N,2017-10-04 17:47:13,2017-10-04 17:47:13,f,t,f,t,f,f
26401,32956,1,\N,2017-10-04 17:56:15,2017-10-04 17:56:15,t,t,t,t,t,t
26402,32956,1,\N,2017-10-04 17:56:15,2017-10-04 17:56:15,t,t,t,t,t,t
26403,32956,1,\N,2017-10-04 17:56:15,2017-10-04 17:56:15,t,t,t,t,t,t
26409,32958,1,\N,2017-10-04 18:00:58,2017-10-04 18:00:58,t,t,t,t,t,t
26410,32958,1,\N,2017-10-04 18:00:58,2017-10-04 18:00:58,t,t,t,t,t,t
26411,32958,1,\N,2017-10-04 18:00:58,2017-10-04 18:00:58,t,t,t,t,t,t
26412,32958,1,\N,2017-10-04 18:00:58,2017-10-04 18:00:58,t,t,t,t,t,t
26413,32959,1,\N,2017-10-04 18:03:40,2017-10-04 18:03:40,t,t,t,t,t,t
26414,32959,1,\N,2017-10-04 18:03:40,2017-10-04 18:03:40,t,t,t,t,t,t
26415,32959,1,\N,2017-10-04 18:03:40,2017-10-04 18:03:40,t,t,t,t,t,t
26432,32965,1,\N,2017-10-04 18:47:49,2017-10-04 18:47:49,t,t,t,t,t,t
26433,32965,1,\N,2017-10-04 18:47:49,2017-10-04 18:47:49,t,t,t,t,t,t
26434,32965,1,\N,2017-10-04 18:47:49,2017-10-04 18:47:49,f,f,f,t,t,f
26437,32967,1,\N,2017-10-04 18:52:45,2017-10-04 18:52:45,t,t,t,t,t,t
26440,32970,1,\N,2017-10-04 18:59:01,2017-10-04 18:59:01,t,t,t,t,t,t
26441,32970,1,\N,2017-10-04 18:59:01,2017-10-04 18:59:01,t,t,t,t,t,t
26445,32973,1,\N,2017-10-04 19:08:07,2017-10-04 19:08:07,t,t,t,t,t,t
26446,32973,1,\N,2017-10-04 19:08:07,2017-10-04 19:08:07,f,t,t,t,t,f
26487,32988,6,\N,2017-10-22 22:15:12,2017-10-22 22:15:12,t,t,t,t,t,t
26488,32988,6,\N,2017-10-22 22:15:12,2017-10-22 22:15:12,t,t,t,t,t,t
26489,32988,6,\N,2017-10-22 22:15:12,2017-10-22 22:15:12,t,t,t,t,t,t
26490,32988,6,\N,2017-10-22 22:15:12,2017-10-22 22:15:12,t,t,t,t,t,t
26491,32988,6,\N,2017-10-22 22:15:12,2017-10-22 22:15:12,f,f,t,f,f,f
26492,32988,6,\N,2017-10-22 22:15:12,2017-10-22 22:15:12,f,f,f,f,t,f
26520,32998,8,\N,2017-11-03 18:31:53,2017-11-03 18:31:53,t,f,f,f,f,f
26539,33048,1,\N,2017-12-08 16:07:05,2017-12-08 16:07:05,t,f,t,f,t,t
26399,32954,1,\N,2017-10-04 17:45:06,2017-10-04 17:45:06,f,t,f,t,t,f
26424,32962,1,\N,2017-10-04 18:24:29,2017-10-04 18:24:29,t,t,t,t,t,t
26425,32962,1,\N,2017-10-04 18:24:29,2017-10-04 18:24:29,f,f,f,f,t,t
26429,32964,1,\N,2017-10-04 18:45:54,2017-10-04 18:45:54,t,t,t,t,t,t
26430,32964,1,\N,2017-10-04 18:45:54,2017-10-04 18:45:54,t,t,t,t,t,t
26431,32964,1,\N,2017-10-04 18:45:54,2017-10-04 18:45:54,f,f,f,t,t,t
26435,32966,1,\N,2017-10-04 18:50:17,2017-10-04 18:50:17,t,t,t,t,t,t
26436,32966,1,\N,2017-10-04 18:50:17,2017-10-04 18:50:17,f,t,f,f,t,f
26442,32971,1,\N,2017-10-04 19:02:08,2017-10-04 19:02:08,t,t,t,t,t,t
26443,32971,1,\N,2017-10-04 19:02:08,2017-10-04 19:02:08,t,t,t,t,t,t
26444,32971,1,\N,2017-10-04 19:02:08,2017-10-04 19:02:08,f,f,t,t,f,t
26458,32978,2,\N,2017-10-15 1:35:22,2017-10-15 1:35:22,t,t,t,t,t,t
26459,32978,2,\N,2017-10-15 1:35:22,2017-10-15 1:35:22,t,f,t,f,f,f
26460,32978,2,\N,2017-10-15 1:35:22,2017-10-15 1:35:22,t,t,t,t,t,t
26461,32978,1,\N,2017-10-15 1:35:22,2017-10-15 1:35:22,f,f,f,t,f,f
26462,32978,2,\N,2017-10-15 1:35:22,2017-10-15 1:35:22,f,f,f,f,f,t
26468,32981,2,\N,2017-10-15 1:39:00,2017-10-15 1:39:00,t,t,t,t,t,t
26469,32981,2,\N,2017-10-15 1:39:00,2017-10-15 1:39:00,t,t,t,t,t,t
26470,32981,2,\N,2017-10-15 1:39:00,2017-10-15 1:39:00,t,t,t,t,t,t
26471,32981,2,\N,2017-10-15 1:39:00,2017-10-15 1:39:00,t,t,t,t,t,t
26472,32982,2,\N,2017-10-15 1:40:20,2017-10-15 1:40:20,t,t,t,t,t,t
26473,32982,2,\N,2017-10-15 1:40:20,2017-10-15 1:40:20,t,t,t,t,t,t
26474,32982,1,\N,2017-10-15 1:40:20,2017-10-15 1:40:20,f,t,t,t,t,t
26475,32982,2,\N,2017-10-15 1:40:20,2017-10-15 1:40:20,f,f,t,t,f,f
26476,32983,2,\N,2017-10-15 1:40:51,2017-10-15 1:40:51,t,t,t,t,t,f
26515,32986,6,\N,2017-10-22 22:33:49,2017-10-22 22:33:49,t,t,t,t,t,t
26516,32986,6,\N,2017-10-22 22:33:49,2017-10-22 22:33:49,t,t,t,t,t,t
26517,32986,6,\N,2017-10-22 22:33:49,2017-10-22 22:33:49,f,t,f,f,f,f
26518,32995,6,\N,2017-11-03 18:28:26,2017-11-03 18:28:26,f,t,f,f,f,f
26519,32997,8,\N,2017-11-03 18:30:29,2017-11-03 18:30:29,f,f,t,t,t,t
26525,33015,2,\N,2017-12-08 15:28:45,2017-12-08 15:28:45,t,t,t,t,t,t
26526,33015,1,\N,2017-12-08 15:28:45,2017-12-08 15:28:45,t,t,t,t,t,t
26533,33035,2,\N,2017-12-08 15:50:30,2017-12-08 15:50:30,f,t,f,f,f,f
26504,32991,6,\N,2017-10-22 22:26:01,2017-10-22 22:26:01,t,f,f,f,f,f
26505,32991,6,\N,2017-10-22 22:26:01,2017-10-22 22:26:01,f,f,f,t,t,t
26506,32991,6,\N,2017-10-22 22:26:01,2017-10-22 22:26:01,f,f,f,t,f,f
26507,32992,6,\N,2017-10-22 22:29:53,2017-10-22 22:29:53,t,f,f,f,f,f
26508,32992,6,\N,2017-10-22 22:29:53,2017-10-22 22:29:53,f,f,t,f,f,f
26509,32992,6,\N,2017-10-22 22:29:53,2017-10-22 22:29:53,f,f,f,f,f,t
26510,32992,6,\N,2017-10-22 22:29:53,2017-10-22 22:29:53,f,f,f,f,f,t
26511,32993,6,\N,2017-10-22 22:30:43,2017-10-22 22:30:43,t,t,t,t,t,t
26512,32993,6,\N,2017-10-22 22:30:43,2017-10-22 22:30:43,t,t,t,t,t,t
26513,32993,6,\N,2017-10-22 22:30:43,2017-10-22 22:30:43,f,t,t,t,t,t
26514,32993,6,\N,2017-10-22 22:30:43,2017-10-22 22:30:43,f,f,t,t,t,t
26521,33013,8,\N,2017-12-06 9:00:09,2017-12-06 9:00:09,t,f,f,f,f,f
26522,33013,8,\N,2017-12-06 9:00:09,2017-12-06 9:00:09,t,f,f,f,f,f
26523,33014,2,\N,2017-12-08 15:27:12,2017-12-08 15:27:12,f,f,t,t,t,f
26524,33014,2,\N,2017-12-08 15:27:12,2017-12-08 15:27:12,f,f,f,f,t,t
26529,33025,2,\N,2017-12-08 15:38:40,2017-12-08 15:38:40,t,t,t,t,t,t
26530,33025,2,\N,2017-12-08 15:38:40,2017-12-08 15:38:40,t,f,t,t,f,t
26531,33025,2,\N,2017-12-08 15:38:40,2017-12-08 15:38:40,f,f,f,f,t,t
26535,33036,1,\N,2017-12-08 15:58:58,2017-12-08 15:58:58,f,f,f,f,f,t
26536,33046,1,\N,2017-12-08 16:05:47,2017-12-08 16:05:47,t,t,t,f,f,f
26537,33046,1,\N,2017-12-08 16:05:47,2017-12-08 16:05:47,t,t,t,t,t,t
26538,33047,1,\N,2017-12-08 16:06:35,2017-12-08 16:06:35,f,f,f,f,t,f
26540,33053,1,\N,2017-12-08 16:08:54,2017-12-08 16:08:54,t,t,t,f,t,t
26541,33065,3,\N,2018-03-02 18:08:05,2018-03-02 18:08:05,t,t,t,f,f,f
26542,33065,8,\N,2018-03-02 18:08:05,2018-03-02 18:08:05,f,t,t,t,t,f
26543,33065,3,\N,2018-03-02 18:08:05,2018-03-02 18:08:05,f,t,t,f,f,f
26544,33066,3,\N,2018-03-02 18:09:19,2018-03-02 18:09:19,t,t,t,t,t,t
26545,33066,8,\N,2018-03-02 18:10:01,2018-03-02 18:10:01,t,t,t,t,t,f
26546,33066,3,\N,2018-03-02 18:10:01,2018-03-02 18:10:01,f,t,f,f,f,f
26547,33067,3,\N,2018-03-02 18:11:42,2018-03-02 18:11:42,t,t,t,t,t,t
26548,33067,3,\N,2018-03-02 18:11:42,2018-03-02 18:11:42,t,t,t,t,t,t
26549,33067,8,\N,2018-03-02 18:11:42,2018-03-02 18:11:42,t,t,f,f,f,f
26550,33067,3,\N,2018-03-02 18:12:05,2018-03-02 18:12:05,f,t,f,f,t,t
26551,33068,8,\N,2018-03-02 18:13:09,2018-03-02 18:13:09,t,t,t,t,t,t
26552,33068,3,\N,2018-03-02 18:13:09,2018-03-02 18:13:09,t,t,t,f,f,t
26553,33068,3,\N,2018-03-02 18:13:34,2018-03-02 18:13:34,t,t,f,f,t,t
26554,33069,3,\N,2018-03-02 18:15:19,2018-03-02 18:15:19,t,t,f,f,t,t
26555,33069,3,\N,2018-03-02 18:15:19,2018-03-02 18:15:19,t,t,f,f,f,f
26556,33069,3,\N,2018-03-02 18:15:19,2018-03-02 18:15:19,t,t,t,t,t,t
26557,33069,3,\N,2018-03-02 18:15:19,2018-03-02 18:15:19,t,t,t,t,t,t
26558,33069,3,\N,2018-03-02 18:15:19,2018-03-02 18:15:19,f,t,f,f,t,t
26559,33070,3,\N,2018-03-02 18:18:41,2018-03-02 18:18:41,t,t,t,t,t,t
26560,33070,3,\N,2018-03-02 18:18:41,2018-03-02 18:18:41,t,f,f,f,f,f
26561,33070,3,\N,2018-03-02 18:18:41,2018-03-02 18:18:41,t,t,t,t,t,t
26562,33070,8,\N,2018-03-02 18:18:41,2018-03-02 18:18:41,f,t,f,f,f,f
26563,33070,3,\N,2018-03-02 18:18:41,2018-03-02 18:18:41,f,f,f,t,t,t
26564,33071,8,\N,2018-03-02 18:20:41,2018-03-02 18:20:41,t,t,t,f,t,f
26565,33071,3,\N,2018-03-02 18:20:42,2018-03-02 18:20:42,t,t,t,f,f,f
26566,33071,3,\N,2018-03-02 18:20:42,2018-03-02 18:20:42,t,t,t,t,t,f
26567,33071,3,\N,2018-03-02 18:20:42,2018-03-02 18:20:42,f,t,t,t,t,t
26568,33071,8,\N,2018-03-02 18:20:42,2018-03-02 18:20:42,f,t,f,f,f,f
26569,33071,3,\N,2018-03-02 18:20:42,2018-03-02 18:20:42,f,t,f,t,f,f
26570,33072,8,\N,2018-03-02 18:22:13,2018-03-02 18:22:13,t,t,t,t,t,t
26571,33072,3,\N,2018-03-02 18:22:13,2018-03-02 18:22:13,t,t,f,f,f,f
26572,33073,8,\N,2018-03-02 18:22:57,2018-03-02 18:22:57,t,t,t,t,f,f
26573,33073,3,\N,2018-03-02 18:22:57,2018-03-02 18:23:01,f,f,f,f,f,t
26574,33075,3,\N,2018-03-02 18:28:46,2018-03-02 18:28:46,t,t,t,t,t,t
26575,33075,8,\N,2018-03-02 18:28:46,2018-03-02 18:28:46,f,t,f,f,f,f
26576,33075,3,\N,2018-03-02 18:28:46,2018-03-02 18:28:46,f,f,f,f,t,t
26577,33076,3,\N,2018-03-02 18:31:58,2018-03-02 18:31:58,t,f,f,f,t,f
26578,33076,3,\N,2018-03-02 18:31:58,2018-03-02 18:31:58,t,t,t,t,t,t
26579,33076,3,\N,2018-03-02 18:31:58,2018-03-02 18:31:58,t,t,t,t,t,t
26580,33076,8,\N,2018-03-02 18:31:58,2018-03-02 18:31:58,f,f,t,f,f,f
26581,33076,8,\N,2018-03-02 18:31:58,2018-03-02 18:31:58,f,f,f,t,f,f
26582,33076,3,\N,2018-03-02 18:31:58,2018-03-02 18:31:58,f,f,f,t,t,t
26583,33077,3,\N,2018-03-02 18:32:57,2018-03-02 18:32:57,t,t,f,t,f,f
26584,33077,8,\N,2018-03-02 18:32:57,2018-03-02 18:32:57,f,f,t,t,f,f
26585,33079,8,\N,2018-03-02 18:34:09,2018-03-02 18:34:09,f,f,f,f,t,t
26586,33080,8,\N,2018-03-02 18:34:44,2018-03-02 18:34:44,t,f,f,f,f,f
26587,33092,3,\N,2018-03-02 18:47:02,2018-03-02 18:47:02,f,t,t,f,f,f
26588,33094,2,\N,2018-03-15 18:31:06,2018-03-15 18:31:06,f,t,t,f,f,t
26589,33094,3,\N,2018-03-15 18:31:06,2018-03-15 18:31:06,f,t,f,t,f,f
26590,33094,3,\N,2018-03-15 18:31:06,2018-03-15 18:31:06,t,t,t,f,f,f
26591,33134,1,\N,2018-04-19 20:18:47,2018-04-19 20:18:47,f,f,f,t,f,f
26592,33136,2,\N,2018-04-19 20:27:33,2018-04-19 20:27:33,t,t,t,t,t,t
26593,33136,1,\N,2018-04-19 20:27:33,2018-04-19 20:27:33,t,t,t,f,t,t
26594,33136,1,\N,2018-04-19 20:27:33,2018-04-19 20:27:33,t,t,t,t,t,t
26595,33136,2,\N,2018-04-19 20:27:33,2018-04-19 20:27:33,t,t,t,f,t,t
26596,33137,2,\N,2018-04-19 20:28:45,2018-04-19 20:28:45,f,f,f,f,t,t
26597,33141,2,\N,2018-04-19 20:31:43,2018-04-19 20:31:43,t,f,t,t,t,f
26598,33141,2,\N,2018-04-19 20:31:43,2018-04-19 20:31:43,t,f,t,t,t,f
26599,33142,2,\N,2018-04-19 20:32:13,2018-04-19 20:32:13,f,t,f,f,f,f
26600,33142,2,\N,2018-04-19 20:32:13,2018-04-19 20:32:13,f,t,f,t,f,t
26601,33140,2,\N,2018-04-19 20:32:57,2018-04-19 20:32:57,f,f,f,t,f,f
26602,33145,1,\N,2018-04-19 20:41:51,2018-04-19 20:41:51,f,f,f,t,t,t
26603,33150,1,\N,2018-04-19 20:44:15,2018-04-19 20:44:15,t,t,t,t,t,t
26604,33150,1,\N,2018-04-19 20:44:15,2018-04-19 20:44:15,t,t,t,t,t,t
26605,33157,6,\N,2018-04-23 5:29:01,2018-04-23 5:29:01,t,f,f,f,f,f
26606,33157,6,\N,2018-04-23 5:29:01,2018-04-23 5:29:01,f,t,f,f,f,f
26607,33157,6,\N,2018-04-23 5:29:01,2018-04-23 5:29:01,f,t,f,f,f,f
26608,33158,6,\N,2018-04-23 5:29:28,2018-04-23 5:29:28,t,f,f,f,f,f
26609,33158,6,\N,2018-04-23 5:30:11,2018-04-23 5:30:11,t,f,f,f,f,f
26610,33158,6,\N,2018-04-23 5:30:11,2018-04-23 5:30:11,t,f,f,f,f,f
26611,33158,6,\N,2018-04-23 5:30:11,2018-04-23 5:30:11,f,f,f,t,f,f
26612,33159,6,\N,2018-04-23 5:31:19,2018-04-23 5:31:19,t,f,f,f,f,f
26613,33159,6,\N,2018-04-23 5:31:19,2018-04-23 5:31:19,f,f,t,f,f,f
26614,33159,6,\N,2018-04-23 5:31:19,2018-04-23 5:31:19,f,f,f,f,f,t
26615,33159,6,\N,2018-04-23 5:31:19,2018-04-23 5:31:19,f,f,f,f,f,t
26616,33159,6,\N,2018-04-23 5:31:19,2018-04-23 5:31:19,f,f,f,f,f,t
26617,33162,8,\N,2018-04-23 5:32:51,2018-04-23 5:32:51,t,f,f,f,f,f
26618,33162,8,\N,2018-04-23 5:32:51,2018-04-23 5:32:51,t,t,t,t,t,t
26619,33168,6,\N,2018-04-24 6:28:56,2018-04-24 6:28:56,f,f,f,f,t,t
26620,33171,6,\N,2018-04-24 6:30:56,2018-04-24 6:30:56,t,t,f,f,f,f
26621,33173,6,\N,2018-04-24 6:32:27,2018-04-24 6:32:27,t,t,f,f,f,f
26622,33173,6,\N,2018-04-24 6:32:27,2018-04-24 6:32:27,t,t,f,f,f,f
26623,33181,8,\N,2018-04-26 6:46:54,2018-04-26 6:46:54,t,f,f,f,f,f
26624,33194,2,\N,2018-05-01 20:34:19,2018-05-01 20:34:19,t,t,t,t,t,t
26625,33194,2,\N,2018-05-01 20:34:19,2018-05-01 20:34:19,t,t,t,t,t,t
26626,33194,2,\N,2018-05-01 20:34:19,2018-05-01 20:34:19,t,t,t,t,t,t
26627,33194,2,\N,2018-05-01 20:34:19,2018-05-01 20:34:19,f,f,f,t,t,t
26649,33204,6,\N,2018-05-02 17:28:42,2018-05-02 17:28:42,t,f,f,f,f,t
26650,33204,6,\N,2018-05-02 17:28:42,2018-05-02 17:28:42,f,f,t,t,f,f
26666,33224,2,\N,2018-05-04 21:32:18,2018-05-04 21:32:18,t,t,t,t,t,t
26667,33224,2,\N,2018-05-04 21:32:18,2018-05-04 21:32:18,t,t,t,t,t,t
26668,33224,2,\N,2018-05-04 21:32:18,2018-05-04 21:32:18,t,t,t,f,t,t
26699,33233,2,\N,2018-05-04 21:54:03,2018-05-04 21:54:03,t,t,t,t,t,t
26700,33233,2,\N,2018-05-04 21:54:03,2018-05-04 21:54:03,t,t,t,t,t,t
26701,33233,2,\N,2018-05-04 21:54:03,2018-05-04 21:54:03,t,t,t,t,t,t
26702,33233,3,\N,2018-05-04 21:54:03,2018-05-04 21:54:03,t,t,t,t,t,t
26703,33233,2,\N,2018-05-04 21:54:03,2018-05-04 21:54:03,f,t,t,t,t,t
26709,33239,2,\N,2018-05-04 22:06:01,2018-05-04 22:06:01,t,t,t,t,t,t
26710,33239,2,\N,2018-05-04 22:06:01,2018-05-04 22:06:01,t,t,t,t,t,t
26711,33239,2,\N,2018-05-04 22:06:01,2018-05-04 22:06:01,t,f,t,t,t,t
26712,33239,2,\N,2018-05-04 22:06:01,2018-05-04 22:06:01,f,f,f,t,t,f
26731,33243,2,\N,2018-05-04 22:16:06,2018-05-04 22:16:06,t,f,t,t,t,f
26732,33243,3,\N,2018-05-04 22:16:06,2018-05-04 22:16:06,f,f,f,f,t,f
26733,33243,2,\N,2018-05-04 22:16:06,2018-05-04 22:16:06,f,f,f,f,t,t
26734,33243,2,\N,2018-05-04 22:16:06,2018-05-04 22:16:06,f,f,f,f,t,t
26735,33243,2,\N,2018-05-04 22:16:06,2018-05-04 22:16:06,f,f,f,f,f,t
26740,33251,6,\N,2018-05-05 21:39:59,2018-05-05 21:39:59,t,f,f,f,f,f
26741,33251,6,\N,2018-05-05 21:39:59,2018-05-05 21:39:59,f,f,f,f,f,t
26756,33279,2,\N,2018-05-09 15:42:02,2018-05-09 15:42:02,t,t,t,t,t,t
26766,33285,2,\N,2018-05-10 16:15:01,2018-05-10 16:15:01,t,t,t,t,t,t
26767,33285,2,\N,2018-05-10 16:15:01,2018-05-10 16:15:01,t,t,t,t,t,t
26768,33285,2,\N,2018-05-10 16:15:01,2018-05-10 16:21:45,t,t,f,f,f,t
