"Routeid.char","Stop","state","Longitude","Latitude","st.route"
"SnakeMountain",9,"VT",-73.246556,44.098821,"VT_SnakeMountain"
"SnakeMountain",10,"VT",-73.241297,44.112468,"VT_SnakeMountain"
"SouthTunbridge",1,"VT",-72.502887,43.813906,"VT_SouthTunbridge"
"SouthTunbridge",2,"VT",-72.485785,43.817961,"VT_SouthTunbridge"
"SouthTunbridge",3,"VT",-72.475444,43.830192,"VT_SouthTunbridge"
"SouthTunbridge",4,"VT",-72.466876,43.842809,"VT_SouthTunbridge"
"SouthTunbridge",5,"VT",-72.46384,43.856778,"VT_SouthTunbridge"
"SouthTunbridge",6,"VT",-72.478866,43.865318,"VT_SouthTunbridge"
"SouthTunbridge",7,"VT",-72.496783,43.864717,"VT_SouthTunbridge"
"SouthTunbridge",8,"VT",-72.503626,43.87639,"VT_SouthTunbridge"
"SouthTunbridge",9,"VT",-72.516917,43.882227,"VT_SouthTunbridge"
"SouthTunbridge",10,"VT",-72.526304,43.893042,"VT_SouthTunbridge"
"Springfield",1,"VT",-72.497903,43.303878,"VT_Springfield"
"Springfield",2,"VT",-72.507133,43.316538,"VT_Springfield"
"Springfield",3,"VT",-72.516415,43.329316,"VT_Springfield"
"Springfield",4,"VT",-72.529541,43.336558,"VT_Springfield"
"Springfield",5,"VT",-72.527918,43.347743,"VT_Springfield"
"Springfield",6,"VT",-72.520023,43.360993,"VT_Springfield"
"Springfield",7,"VT",-72.51209,43.374619,"VT_Springfield"
"Springfield",8,"VT",-72.497477,43.37596,"VT_Springfield"
"Springfield",9,"VT",-72.48729,43.388379,"VT_Springfield"
"Springfield",10,"VT",-72.488435,43.402514,"VT_Springfield"
"Underhill",1,"VT",-72.866126,44.504961,"VT_Underhill"
"Underhill",2,"VT",-72.887067,44.507214,"VT_Underhill"
"Underhill",3,"VT",-72.895281,44.516097,"VT_Underhill"
"Underhill",4,"VT",-72.889323,44.529551,"VT_Underhill"
"Underhill",5,"VT",-72.886028,44.544196,"VT_Underhill"
"Underhill",6,"VT",-72.882494,44.557591,"VT_Underhill"
"Underhill",7,"VT",-72.882759,44.571823,"VT_Underhill"
"Underhill",8,"VT",-72.878911,44.586205,"VT_Underhill"
"Underhill",9,"VT",-72.854815,44.598897,"VT_Underhill"
"Vernon",1,"VT",-72.47023,42.737612,"VT_Vernon"
"Vernon",2,"VT",-72.490546,42.734721,"VT_Vernon"
"Vernon",3,"VT",-72.506569,42.740337,"VT_Vernon"
"Vernon",4,"VT",-72.515338,42.752744,"VT_Vernon"
"Vernon",5,"VT",-72.517168,42.765718,"VT_Vernon"
"Vernon",6,"VT",-72.522279,42.779896,"VT_Vernon"
"Vernon",7,"VT",-72.538198,42.784578,"VT_Vernon"
"Vernon",8,"VT",-72.557418,42.787308,"VT_Vernon"
"Vernon",9,"VT",-72.570249,42.781006,"VT_Vernon"
"Vernon",10,"VT",-72.56811,42.765518,"VT_Vernon"
"Wells",1,"VT",-73.241442,43.455678,"VT_Wells"
"Wells",2,"VT",-73.231836,43.450566,"VT_Wells"
"Wells",3,"VT",-73.230778,43.439899,"VT_Wells"
"Wells",4,"VT",-73.235904,43.426235,"VT_Wells"
"Wells",5,"VT",-73.243818,43.413268,"VT_Wells"
"Wells",6,"VT",-73.236125,43.402974,"VT_Wells"
"Wells",7,"VT",-73.221762,43.395036,"VT_Wells"
"Wells",8,"VT",-73.226733,43.383128,"VT_Wells"
"Wells",9,"VT",-73.232607,43.370697,"VT_Wells"
"Wells",10,"VT",-73.245832,43.360361,"VT_Wells"
"WestHaven",1,"VT",-73.392587,43.65,"VT_WestHaven"
"WestHaven",2,"VT",-73.390507,43.637037,"VT_WestHaven"
"WestHaven",3,"VT",-73.376341,43.627555,"VT_WestHaven"
"WestHaven",4,"VT",-73.373853,43.616053,"VT_WestHaven"
"WestHaven",5,"VT",-73.373697,43.604307,"VT_WestHaven"
"WestHaven",6,"VT",-73.382586,43.594007,"VT_WestHaven"
"WestHaven",7,"VT",-73.387623,43.583536,"VT_WestHaven"
"WestHaven",8,"VT",-73.391171,43.574438,"VT_WestHaven"
"WestHaven",9,"VT",-73.403801,43.572861,"VT_WestHaven"
"WestHaven",10,"VT",-73.419717,43.582322,"VT_WestHaven"
"Alton",1,"ME",-68.7183285389286,45.0052302417454,"ME_Alton"
"Alton",4,"ME",-68.7373422161014,45.0456670190218,"ME_Alton"
"MDI",1,"ME",-68.3859532278347,44.2602211193712,"ME_MDI"
"Columbia Falls",6,"ME",-67.7268698190952,44.6576402039815,"ME_Columbia Falls"
"Columbia Falls",7,"ME",-67.7310813985131,44.6715688264831,"ME_Columbia Falls"
"Columbia Falls",8,"ME",-67.7326372207396,44.6846936110849,"ME_Columbia Falls"
"Columbia Falls",9,"ME",-67.7379618737323,44.6986612730372,"ME_Columbia Falls"
"Scarborough",1,"ME",-70.3004835266102,43.6020093260104,"ME_Scarborough"
"Columbia Falls",10,"ME",-67.7438193336285,44.712625514836,"ME_Columbia Falls"
"Bucksport",1,"ME",-68.7961841333949,44.6042651082823,"ME_Bucksport"
"Bucksport",2,"ME",-68.793614639464,44.6181604183076,"ME_Bucksport"
"Bucksport",3,"ME",-68.7870731435394,44.6318952578349,"ME_Bucksport"
"Bucksport",4,"ME",-68.7769128251943,44.6414365200249,"ME_Bucksport"
"Bucksport",5,"ME",-68.7833237678948,44.6535572038343,"ME_Bucksport"
"Bucksport",6,"ME",-68.7929945523904,44.6649542581847,"ME_Bucksport"
"Bucksport",7,"ME",-68.8043079673028,44.6767584071358,"ME_Bucksport"
"Bucksport",8,"ME",-68.8107499517387,44.6900388418263,"ME_Bucksport"
"Scarborough",2,"ME",-70.3065258083004,43.5915137553987,"ME_Scarborough"
"Bucksport",9,"ME",-68.8216051982863,44.7017144319792,"ME_Bucksport"
"Bucksport",10,"ME",-68.8272440160214,44.7156137850187,"ME_Bucksport"
"Baldwin",1,"ME",-70.6784663049496,43.8100324693033,"ME_Baldwin"
"Chesterville",1,"ME",-70.0329657789011,44.5609024242362,"ME_Chesterville"
"Exeter",1,"ME",-69.2023393518796,44.9546903157631,"ME_Exeter"
"Grand Lake Stream",1,"ME",-67.7797793131846,45.1778700450837,"ME_Grand Lake Stream"
"Greene",1,"ME",-70.1383888614076,44.3015111163752,"ME_Greene"
"MDI",2,"ME",-68.3879596287282,44.273313353169,"ME_MDI"
"Greenwood",1,"ME",-70.654750347511,44.3304703329314,"ME_Greenwood"
"Lakeville",1,"ME",-68.1189654319442,45.3992763868385,"ME_Lakeville"
"Montville",1,"ME",-69.3224777399779,44.416087353499,"ME_Montville"
"North Berwick",1,"ME",-70.6448910437939,43.3463202480109,"ME_North Berwick"
"Otisfield",1,"ME",-70.5998087808254,44.1065638069861,"ME_Otisfield"
"Palermo",1,"ME",-69.3891870711132,44.4309412776939,"ME_Palermo"
"Pukakon",1,"ME",-67.7030580201704,45.2154524108238,"ME_Pukakon"
"Sebago Lake",1,"ME",-70.6620960903333,43.9637010254932,"ME_Sebago Lake"
"St. Albans",1,"ME",-69.3717739966509,44.9911275054372,"ME_St. Albans"
"Woolwich",1,"ME",-69.7840218735163,44.0097813587202,"ME_Woolwich"
"Fryeburg",1,"ME",-70.9665882466614,44.0089052312838,"ME_Fryeburg"
"Hallowell",1,"ME",-69.8365972123099,44.2864113414973,"ME_Hallowell"
"Summerhaven",1,"ME",-69.8107291486169,44.3893215633828,"ME_Summerhaven"
"Scarborough",3,"ME",-70.3175535535121,43.5796999266936,"ME_Scarborough"
"Baldwin",2,"ME",-70.6977460645055,43.810774030515,"ME_Baldwin"
"Chesterville",2,"ME",-70.0477194746429,44.5606689939276,"ME_Chesterville"
"Exeter",2,"ME",-69.1836628898599,44.9540917379486,"ME_Exeter"
"Grand Lake Stream",2,"ME",-67.7907827172529,45.1757366776926,"ME_Grand Lake Stream"
"Greene",2,"ME",-70.1477391444712,44.2898306855548,"ME_Greene"
"Greenwood",2,"ME",-70.6517371456897,44.3174057285117,"ME_Greenwood"
"Lakeville",2,"ME",-68.1099899366256,45.3866409577675,"ME_Lakeville"
"Montville",2,"ME",-69.3164324566461,44.4294194580938,"ME_Montville"
"North Berwick",2,"ME",-70.6598267844715,43.3384237243234,"ME_North Berwick"
"MDI",3,"ME",-68.3979694402228,44.2833329300473,"ME_MDI"
"Otisfield",2,"ME",-70.6005486827453,44.0923103212175,"ME_Otisfield"
"Palermo",2,"ME",-69.3941356684461,44.4419077427479,"ME_Palermo"
"Pukakon",2,"ME",-67.717476015941,45.225030917228,"ME_Pukakon"
"Sebago Lake",2,"ME",-70.6779977393567,43.9662235995502,"ME_Sebago Lake"
"St. Albans",2,"ME",-69.3655356256185,44.9776447158474,"ME_St. Albans"
"Woolwich",2,"ME",-69.7990761585733,44.0012047987834,"ME_Woolwich"
"Fryeburg",2,"ME",-70.9591190811742,43.9953575557152,"ME_Fryeburg"
"Hallowell",2,"ME",-69.8541826973535,44.279582930532,"ME_Hallowell"
"Summerhaven",2,"ME",-69.823847533734,44.378451245217,"ME_Summerhaven"
"Baldwin",3,"ME",-70.7132655711916,43.803483514023,"ME_Baldwin"
"Chesterville",3,"ME",-70.0550330003889,44.5472958101692,"ME_Chesterville"
"Exeter",3,"ME",-69.1646074490293,44.9493947409289,"ME_Exeter"
"Scarborough",4,"ME",-70.3328098685435,43.5829445965486,"ME_Scarborough"
"Grand Lake Stream",3,"ME",-67.8108691532299,45.177405876873,"ME_Grand Lake Stream"
"Greene",3,"ME",-70.1509521957715,44.2759337120352,"ME_Greene"
"Greenwood",3,"ME",-70.6521467346993,44.3038504053826,"ME_Greenwood"
"Lakeville",3,"ME",-68.1001435036274,45.3744119984452,"ME_Lakeville"
"Montville",3,"ME",-69.3081071115279,44.4422262195197,"ME_Montville"
"North Berwick",3,"ME",-70.6776424795094,43.3443226790692,"ME_North Berwick"
"Otisfield",3,"ME",-70.6009345340835,44.0783678720034,"ME_Otisfield"
"Palermo",3,"ME",-69.3944394877284,44.451575699403,"ME_Palermo"
"Pukakon",3,"ME",-67.732443144223,45.2347667099598,"ME_Pukakon"
"Sebago Lake",3,"ME",-70.6917765109762,43.9764733275492,"ME_Sebago Lake"
"MDI",4,"ME",-68.4027467767775,44.2967005107866,"ME_MDI"
"St. Albans",3,"ME",-69.3700057573085,44.9667019284108,"ME_St. Albans"
"Woolwich",3,"ME",-69.8046215996242,43.9888311061524,"ME_Woolwich"
"Fryeburg",3,"ME",-70.9558052977627,43.9814231642078,"ME_Fryeburg"
"Hallowell",3,"ME",-69.8726804018741,44.2762470250677,"ME_Hallowell"
"Summerhaven",3,"ME",-69.8372894047557,44.3677210770376,"ME_Summerhaven"
"Baldwin",4,"ME",-70.7321145778861,43.8009934254647,"ME_Baldwin"
"Chesterville",4,"ME",-70.0669716327531,44.539253582608,"ME_Chesterville"
"Exeter",4,"ME",-69.1451374474452,44.9449471445447,"ME_Exeter"
"Grand Lake Stream",4,"ME",-67.830812150552,45.1749473145707,"ME_Grand Lake Stream"
"Greene",4,"ME",-70.156761004045,44.2622354333009,"ME_Greene"
"Greenwood",4,"ME",-70.6474361197102,44.2900719317971,"ME_Greenwood"
"Lakeville",4,"ME",-68.0913994471634,45.3613808158891,"ME_Lakeville"
"Scarborough",5,"ME",-70.3440114871113,43.5887110826156,"ME_Scarborough"
"Montville",4,"ME",-69.3126479546364,44.4524590657361,"ME_Montville"
"North Berwick",4,"ME",-70.6949821547524,43.3418608977843,"ME_North Berwick"
"Otisfield",4,"ME",-70.5904125530178,44.066018311768,"ME_Otisfield"
"Palermo",4,"ME",-69.4107522017304,44.451392161453,"ME_Palermo"
"Pukakon",4,"ME",-67.7388132550641,45.2480065223229,"ME_Pukakon"
"Sebago Lake",4,"ME",-70.7036487271685,43.9870379290161,"ME_Sebago Lake"
"St. Albans",4,"ME",-69.3784042041666,44.9576544195374,"ME_St. Albans"
"Woolwich",4,"ME",-69.8127897115031,43.9760333345195,"ME_Woolwich"
"MDI",5,"ME",-68.4032767558392,44.3112071395991,"ME_MDI"
"Fryeburg",4,"ME",-70.9571686300174,43.9686510632089,"ME_Fryeburg"
"Hallowell",4,"ME",-69.8832123990773,44.2716195355992,"ME_Hallowell"
"Summerhaven",4,"ME",-69.8488207362349,44.3562382745552,"ME_Summerhaven"
"Baldwin",5,"ME",-70.7469134531017,43.7918094845585,"ME_Baldwin"
"Chesterville",5,"ME",-70.0797996437939,44.5359280753595,"ME_Chesterville"
"Exeter",5,"ME",-69.1249650146206,44.9425044465082,"ME_Exeter"
"Grand Lake Stream",5,"ME",-67.8507092513607,45.1715216277791,"ME_Grand Lake Stream"
"Greene",5,"ME",-70.167898147545,44.2539923440085,"ME_Greene"
"Greenwood",5,"ME",-70.6367529745613,44.2786387324254,"ME_Greenwood"
"Lakeville",5,"ME",-68.0869524799017,45.3473122024559,"ME_Lakeville"
"Montville",5,"ME",-69.3058714569414,44.4641270135756,"ME_Montville"
"North Berwick",5,"ME",-70.7125172999653,43.3354316598184,"ME_North Berwick"
"Otisfield",5,"ME",-70.5862092947972,44.0535711795854,"ME_Otisfield"
"Palermo",5,"ME",-69.4250679261035,44.4462171920128,"ME_Palermo"
"Scarborough",6,"ME",-70.3538991422427,43.5960047091613,"ME_Scarborough"
"Pukakon",5,"ME",-67.7532368093066,45.2579765868216,"ME_Pukakon"
"Sebago Lake",5,"ME",-70.7104489032554,43.9793644588924,"ME_Sebago Lake"
"St. Albans",5,"ME",-69.3977795503028,44.9543478592778,"ME_St. Albans"
"Woolwich",5,"ME",-69.8128515292651,43.9622845129926,"ME_Woolwich"
"Fryeburg",5,"ME",-70.968551912294,43.9638007070129,"ME_Fryeburg"
"MDI",6,"ME",-68.4049266556735,44.3253684530051,"ME_MDI"
"Hallowell",5,"ME",-69.884430074128,44.2575653374029,"ME_Hallowell"
"Summerhaven",5,"ME",-69.8621579355708,44.3578489345455,"ME_Summerhaven"
"Baldwin",6,"ME",-70.7647781491676,43.7970091651548,"ME_Baldwin"
"Chesterville",6,"ME",-70.0877358954852,44.5227629181383,"ME_Chesterville"
"Exeter",6,"ME",-69.1048543244023,44.9451892778206,"ME_Exeter"
"Grand Lake Stream",6,"ME",-67.870602962792,45.1681464479728,"ME_Grand Lake Stream"
"Greene",6,"ME",-70.1802171451495,44.2473835141356,"ME_Greene"
"Greenwood",6,"ME",-70.6265454594673,44.2670356817965,"ME_Greenwood"
"Lakeville",6,"ME",-68.0802522097173,45.3338193506081,"ME_Lakeville"
"Montville",6,"ME",-69.2990159545032,44.4756236903191,"ME_Montville"
"North Berwick",6,"ME",-70.7306291926249,43.3364105626567,"ME_North Berwick"
"Otisfield",6,"ME",-70.5719756094539,44.0468894171738,"ME_Otisfield"
"Palermo",6,"ME",-69.4362383218099,44.4543856209028,"ME_Palermo"
"Pukakon",6,"ME",-67.773707388477,45.2590803930407,"ME_Pukakon"
"Sebago Lake",6,"ME",-70.7112557535028,43.9657842465682,"ME_Sebago Lake"
"St. Albans",6,"ME",-69.4043434963908,44.9430632966471,"ME_St. Albans"
"Woolwich",6,"ME",-69.807464779043,43.9492585629513,"ME_Woolwich"
"Scarborough",7,"ME",-70.3614935042581,43.608637170394,"ME_Scarborough"
"Fryeburg",6,"ME",-70.9548038598864,43.9535658912242,"ME_Fryeburg"
"Hallowell",6,"ME",-69.8738181974095,44.2473204760045,"ME_Hallowell"
"MDI",7,"ME",-68.3961980817589,44.3375576867195,"ME_MDI"
"Summerhaven",6,"ME",-69.8742746437011,44.3693165664323,"ME_Summerhaven"
"Baldwin",7,"ME",-70.7757719907168,43.8060045271286,"ME_Baldwin"
"Chesterville",7,"ME",-70.0869698675871,44.5086360297786,"ME_Chesterville"
"Exeter",7,"ME",-69.0862002395796,44.9483375809102,"ME_Exeter"
"Grand Lake Stream",7,"ME",-67.8882244991173,45.1643676311563,"ME_Grand Lake Stream"
"Greene",7,"ME",-70.1809959004657,44.2330965865481,"ME_Greene"
"Greenwood",7,"ME",-70.6139609641968,44.2654676427738,"ME_Greenwood"
"Lakeville",7,"ME",-68.0682558372175,45.322137284097,"ME_Lakeville"
"Montville",7,"ME",-69.2930460251657,44.4887021454472,"ME_Montville"
"North Berwick",7,"ME",-70.7422203193551,43.3440142569226,"ME_North Berwick"
"Otisfield",7,"ME",-70.5568424449339,44.0557758659791,"ME_Otisfield"
"Palermo",7,"ME",-69.4326597663438,44.4684975771739,"ME_Palermo"
"Pukakon",7,"ME",-67.789755673331,45.2655976739454,"ME_Pukakon"
"Sebago Lake",7,"ME",-70.7168282243864,43.9532489020066,"ME_Sebago Lake"
"St. Albans",7,"ME",-69.4073979164165,44.9286762032303,"ME_St. Albans"
"Woolwich",7,"ME",-69.7963222367158,43.9603571043209,"ME_Woolwich"
"Fryeburg",7,"ME",-70.9530241337207,43.9403253330509,"ME_Fryeburg"
"Scarborough",8,"ME",-70.3806757070323,43.6113513789716,"ME_Scarborough"
"Hallowell",7,"ME",-69.8563843894211,44.2508376719426,"ME_Hallowell"
"MDI",8,"ME",-68.3796975418139,44.3463551883707,"ME_MDI"
"Summerhaven",7,"ME",-69.8897146689782,44.3727894928785,"ME_Summerhaven"
"Baldwin",8,"ME",-70.773834898472,43.8182615354501,"ME_Baldwin"
"Chesterville",8,"ME",-70.0917819450929,44.4948160200348,"ME_Chesterville"
"Exeter",8,"ME",-69.0775221004512,44.9522506717653,"ME_Exeter"
"Grand Lake Stream",8,"ME",-67.9066495448307,45.1703425989689,"ME_Grand Lake Stream"
"Greene",8,"ME",-70.1845429136675,44.219528202769,"ME_Greene"
"Greenwood",8,"ME",-70.5999256973898,44.2616587962893,"ME_Greenwood"
"Lakeville",8,"ME",-68.053785017842,45.3137909977552,"ME_Lakeville"
"Montville",8,"ME",-69.2827122057095,44.4999635926661,"ME_Montville"
"North Berwick",8,"ME",-70.7559982477024,43.3537532290063,"ME_North Berwick"
"Otisfield",8,"ME",-70.5455135225536,44.0459630387309,"ME_Otisfield"
"Palermo",8,"ME",-69.4369093563381,44.4820035347211,"ME_Palermo"
"Pukakon",8,"ME",-67.8095953361603,45.2677775389352,"ME_Pukakon"
"Sebago Lake",8,"ME",-70.7341903054329,43.9524374385682,"ME_Sebago Lake"
"Alton",5,"ME",-68.7525028918263,45.0546667202497,"ME_Alton"
"St. Albans",8,"ME",-69.410716622872,44.9142520335454,"ME_St. Albans"
"Woolwich",8,"ME",-69.7854067998515,43.9615671023204,"ME_Woolwich"
"Fryeburg",8,"ME",-70.9572752183854,43.9305198844669,"ME_Fryeburg"
"Hallowell",8,"ME",-69.8373974191906,44.2500961403829,"ME_Hallowell"
"Scarborough",9,"ME",-70.4003527703389,43.6091491276472,"ME_Scarborough"
"Summerhaven",8,"ME",-69.8982670330073,44.3599564345506,"ME_Summerhaven"
"MDI",9,"ME",-68.3635564326503,44.3551072800255,"ME_MDI"
"Baldwin",9,"ME",-70.7776329731016,43.8301772967353,"ME_Baldwin"
"Chesterville",9,"ME",-70.101629025032,44.4833870542241,"ME_Chesterville"
"Exeter",9,"ME",-69.0799746077847,44.9655359211149,"ME_Exeter"
"Grand Lake Stream",9,"ME",-67.9233124721232,45.1781793324336,"ME_Grand Lake Stream"
"Greene",9,"ME",-70.1898855982984,44.2057069058213,"ME_Greene"
"Greenwood",9,"ME",-70.5910724038865,44.2488001403889,"ME_Greenwood"
"Lakeville",9,"ME",-68.0385324656571,45.3081727282038,"ME_Lakeville"
"Montville",9,"ME",-69.2762369670985,44.5032474220118,"ME_Montville"
"North Berwick",9,"ME",-70.7709124955129,43.353190043958,"ME_North Berwick"
"Otisfield",9,"ME",-70.5340702367842,44.0339898022157,"ME_Otisfield"
"Palermo",9,"ME",-69.4501467799536,44.4847339771922,"ME_Palermo"
"Pukakon",9,"ME",-67.828268301463,45.2728314758352,"ME_Pukakon"
"Sebago Lake",9,"ME",-70.7385119127885,43.965156603673,"ME_Sebago Lake"
"St. Albans",9,"ME",-69.4221332501195,44.9248868401205,"ME_St. Albans"
"Woolwich",9,"ME",-69.7919647161147,43.9485387198954,"ME_Woolwich"
"Fryeburg",9,"ME",-70.971913150185,43.922219069978,"ME_Fryeburg"
"Hallowell",9,"ME",-69.8179369772093,44.2467889622273,"ME_Hallowell"
"Scarborough",10,"ME",-70.4192424121791,43.6046122299595,"ME_Scarborough"
"Summerhaven",9,"ME",-69.9175933380581,44.3632329152819,"ME_Summerhaven"
"Baldwin",10,"ME",-70.7641611067258,43.8292516604443,"ME_Baldwin"
"Chesterville",10,"ME",-70.1110373724633,44.4715653674629,"ME_Chesterville"
"MDI",10,"ME",-68.3591428152116,44.3686229994216,"ME_MDI"
"Exeter",10,"ME",-69.0906430545606,44.9763303198066,"ME_Exeter"
"Grand Lake Stream",10,"ME",-67.9419387313894,45.1833493411355,"ME_Grand Lake Stream"
"Greene",10,"ME",-70.2012015422848,44.1940734552703,"ME_Greene"
"Greenwood",10,"ME",-70.5741278108348,44.2484047356958,"ME_Greenwood"
"Lakeville",10,"ME",-68.0348963939957,45.3149651553806,"ME_Lakeville"
"Montville",10,"ME",-69.2684778119601,44.4900859394055,"ME_Montville"
"North Berwick",10,"ME",-70.781950390759,43.3652193314981,"ME_North Berwick"
"Otisfield",10,"ME",-70.5282991478335,44.0201839890557,"ME_Otisfield"
"Palermo",10,"ME",-69.4697460064757,44.4823863610866,"ME_Palermo"
"Pukakon",10,"ME",-67.8467343468761,45.2763050012977,"ME_Pukakon"
"Sebago Lake",10,"ME",-70.7565191479015,43.9658264869199,"ME_Sebago Lake"
"St. Albans",10,"ME",-69.4313363957645,44.9372392520911,"ME_St. Albans"
"Woolwich",10,"ME",-69.7994005579479,43.9361520522499,"ME_Woolwich"
"Fryeburg",10,"ME",-70.987732427877,43.9154804260311,"ME_Fryeburg"
"Hallowell",10,"ME",-69.7983279086887,44.2434434918737,"ME_Hallowell"
"Summerhaven",10,"ME",-69.9322911298008,44.3728640301246,"ME_Summerhaven"
"Kennebunk",1,"ME",-70.6847100758382,43.399982240466,"ME_Kennebunk"
"Springvale",1,"ME",-70.8476312432795,43.5400901967435,"ME_Springvale"
"Springvale",2,"ME",-70.8287925731289,43.5384393096076,"ME_Springvale"
"Springvale",3,"ME",-70.8133866936893,43.5315355887241,"ME_Springvale"
"Springvale",4,"ME",-70.8145082199244,43.5181738298636,"ME_Springvale"
"Springvale",5,"ME",-70.8148038298991,43.5040958206218,"ME_Springvale"
"Springvale",6,"ME",-70.8079070358816,43.4910231657776,"ME_Springvale"
"Springvale",7,"ME",-70.8112033555877,43.4767625433218,"ME_Springvale"
"Springvale",8,"ME",-70.8234639872762,43.4716693934994,"ME_Springvale"
"Springvale",9,"ME",-70.8383094618613,43.4703511243037,"ME_Springvale"
"Springvale",10,"ME",-70.8506080792731,43.4816058695486,"ME_Springvale"
"Deblois",1,"ME",-67.8976901790588,44.7060583698648,"ME_Deblois"
"Deblois",2,"ME",-67.9124870284727,44.7039226427683,"ME_Deblois"
"Deblois",3,"ME",-67.9307985825843,44.7096500243971,"ME_Deblois"
"Kennebunk",2,"ME",-70.6657571347319,43.3996206476015,"ME_Kennebunk"
"Deblois",4,"ME",-67.9467373629934,44.7183143797825,"ME_Deblois"
"Deblois",5,"ME",-67.9620271041371,44.7268175608873,"ME_Deblois"
"Deblois",6,"ME",-67.980784750385,44.7279677715281,"ME_Deblois"
"Deblois",7,"ME",-67.9967376360458,44.7358060360875,"ME_Deblois"
"Deblois",8,"ME",-68.015220215966,44.7414673387386,"ME_Deblois"
"Deblois",9,"ME",-68.0239136707782,44.7540371862251,"ME_Deblois"
"Deblois",10,"ME",-68.0290876251878,44.7679718303033,"ME_Deblois"
"Norridgewock2",1,"ME",-69.7038484109007,44.7237031985705,"ME_Norridgewock2"
"Norridgewock2",2,"ME",-69.6975633535194,44.7113725098331,"ME_Norridgewock2"
"Norridgewock2",3,"ME",-69.6939715108786,44.6970986015782,"ME_Norridgewock2"
"Kennebunk",3,"ME",-70.6489372059519,43.396397833669,"ME_Kennebunk"
"Norridgewock2",4,"ME",-69.6895121444531,44.6829378148423,"ME_Norridgewock2"
"Norridgewock2",5,"ME",-69.6827195735794,44.6697180422604,"ME_Norridgewock2"
"Norridgewock2",6,"ME",-69.6910784910682,44.6639692181325,"ME_Norridgewock2"
"Norridgewock2",7,"ME",-69.7045860966075,44.6741854751682,"ME_Norridgewock2"
"Norridgewock2",8,"ME",-69.7207301158681,44.6819078423737,"ME_Norridgewock2"
"Norridgewock2",9,"ME",-69.7373065356741,44.6855740398516,"ME_Norridgewock2"
"Norridgewock2",10,"ME",-69.7569781415222,44.6815833061703,"ME_Norridgewock2"
"Kennebunk",4,"ME",-70.6299649592178,43.4007938287649,"ME_Kennebunk"
"Baxter",1,"ME",-68.9043339569631,45.8096760587296,"ME_Baxter"
"East Machias",1,"ME",-67.3903484153378,44.7399049458812,"ME_East Machias"
"Eliot2",1,"ME",-70.7357686933096,43.180592133942,"ME_Eliot2"
"Katahdin W&W2",1,"ME",-68.7058942618371,45.8738088874166,"ME_Katahdin W&W2"
"Medford",1,"ME",-68.9684503796373,45.267387999118,"ME_Medford"
"Newfield",1,"ME",-70.8477101832661,43.6483159727037,"ME_Newfield"
"Baxter",2,"ME",-68.8906693830746,45.8142901312906,"ME_Baxter"
"East Machias",2,"ME",-67.4077164475873,44.7472422843809,"ME_East Machias"
"Eliot2",2,"ME",-70.7318301395776,43.1940415692498,"ME_Eliot2"
"Katahdin W&W2",2,"ME",-68.6911096203439,45.8701066545303,"ME_Katahdin W&W2"
"Kennebunk",5,"ME",-70.6113888295614,43.4006699641816,"ME_Kennebunk"
"Medford",2,"ME",-68.9481823746882,45.2671285600584,"ME_Medford"
"Newfield",2,"ME",-70.8422484306078,43.6351414835967,"ME_Newfield"
"Baxter",3,"ME",-68.8879029420261,45.8266543150559,"ME_Baxter"
"East Machias",3,"ME",-67.4258026608114,44.7520212253111,"ME_East Machias"
"Eliot2",3,"ME",-70.724930501362,43.2073104278372,"ME_Eliot2"
"Katahdin W&W2",3,"ME",-68.6774015777232,45.8654874932918,"ME_Katahdin W&W2"
"Medford",3,"ME",-68.9295527018246,45.2616096654056,"ME_Medford"
"Newfield",3,"ME",-70.8357653277135,43.6221271751255,"ME_Newfield"
"Kennebunk",6,"ME",-70.5917584905972,43.3989550030433,"ME_Kennebunk"
"Baxter",4,"ME",-68.884543869551,45.8385587771774,"ME_Baxter"
"East Machias",4,"ME",-67.4369234925999,44.750958699144,"ME_East Machias"
"Eliot2",4,"ME",-70.7205958057365,43.2212606477257,"ME_Eliot2"
"Katahdin W&W2",4,"ME",-68.6592300380973,45.8601514152244,"ME_Katahdin W&W2"
"Medford",4,"ME",-68.9114512348067,45.2547649135296,"ME_Medford"
"Newfield",4,"ME",-70.8244645455039,43.6111523294753,"ME_Newfield"
"Kennebunk",7,"ME",-70.5805938011405,43.40839328024,"ME_Kennebunk"
"Baxter",5,"ME",-68.8729562885194,45.8490771743534,"ME_Baxter"
"East Machias",5,"ME",-67.4437756671926,44.7375938632929,"ME_East Machias"
"Eliot2",5,"ME",-70.7185935284835,43.2345723512222,"ME_Eliot2"
"Katahdin W&W2",5,"ME",-68.638947380735,45.8611151933551,"ME_Katahdin W&W2"
"Medford",5,"ME",-68.8974544121348,45.2566345225603,"ME_Medford"
"Newfield",5,"ME",-70.8293761538366,43.6051672551841,"ME_Newfield"
"Baxter",6,"ME",-68.8626130633086,45.8599289011481,"ME_Baxter"
"East Machias",6,"ME",-67.4576102595694,44.7350538849715,"ME_East Machias"
"Alton",6,"ME",-68.7623726805269,45.0664710796324,"ME_Alton"
"Kennebunk",8,"ME",-70.5686322062138,43.4201104619837,"ME_Kennebunk"
"Eliot2",6,"ME",-70.7080475487161,43.2361890643908,"ME_Eliot2"
